STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,CUSTODIAL RAPE,OTHER RAPE,KIDNAPPING AND ABDUCTION OF OTHERS,AUTO THEFT,OTHER THEFT,RIOTS,CHEATING,HURT/GREVIOUS HURT,DOWRY DEATHS,CRUELTY BY HUSBAND OR HIS RELATIVES,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES,CAUSING DEATH BY NEGLIGENCE,OTHER IPC CRIMES,TOTAL IPC CRIMES
MADHYA PRADESH,SIHORE,2010,45,48,1,0,70,6,126,156,40,38,380,10,89,0,182,2441,3986
MADHYA PRADESH,SINGRAULI,2010,32,20,4,0,46,0,50,98,25,12,323,15,85,0,134,1025,2156
MADHYA PRADESH,TIKAMGARH,2010,34,25,2,0,78,3,59,113,45,27,937,15,59,0,118,1863,3718
MADHYA PRADESH,UJJAIN,2010,77,120,1,0,77,6,449,518,129,61,574,20,193,0,160,5496,8708
MADHYA PRADESH,UMARIYA,2010,14,4,0,0,23,1,13,27,13,11,81,3,25,0,0,886,1238
MADHYA PRADESH,VIDISHA,2010,54,58,3,0,81,4,144,168,65,49,777,17,114,0,136,2512,4757
MADHYA PRADESH,TOTAL,2010,2423,2277,123,0,3135,157,11353,10224,2606,1779,39193,892,3756,5,7038,107390,214269
MAHARASHTRA,AHMEDNAGAR,2010,122,75,1,0,57,13,536,981,570,254,718,10,604,0,703,1508,7215
MAHARASHTRA,AKOLA,2010,46,66,3,0,25,2,183,870,172,113,815,12,149,0,151,1233,4472
MAHARASHTRA,AMRAVATI COMMR.,2010,11,30,4,0,20,3,238,750,55,63,456,3,96,0,68,840,3079
MAHARASHTRA,AMRAVATI RURAL,2010,64,37,1,0,40,2,110,740,118,55,1046,2,135,0,209,1399,4574
MAHARASHTRA,AURANGABAD COMMR.,2010,38,86,1,0,23,10,474,538,138,207,467,10,157,0,162,985,3953
MAHARASHTRA,AURANGABAD RURAL,2010,49,33,4,0,16,4,166,366,240,81,607,21,303,0,308,623,3223
MAHARASHTRA,BEED,2010,86,74,6,0,28,15,181,342,297,95,879,11,360,0,290,785,4049
MAHARASHTRA,BHANDARA,2010,24,7,4,0,24,2,88,360,49,28,309,3,61,0,151,792,2242
MAHARASHTRA,BULDHANA,2010,59,48,4,0,29,3,183,459,255,77,751,34,185,0,290,1081,3972
MAHARASHTRA,CHANDRAPUR,2010,56,29,3,0,43,5,141,520,104,76,639,7,147,0,280,1344,4006
MAHARASHTRA,DHULE,2010,48,54,1,0,18,0,138,260,198,77,400,6,234,0,314,868,2974
MAHARASHTRA,GADCHIROLI,2010,58,30,1,0,16,2,34,90,21,14,202,0,20,0,97,298,1082
MAHARASHTRA,GONDIA,2010,29,15,4,0,28,3,76,247,48,35,361,3,41,0,128,585,1982
MAHARASHTRA,HINGOLI,2010,38,36,0,0,14,2,58,122,142,60,417,1,115,0,96,541,1865
MAHARASHTRA,JALGAON,2010,94,71,4,0,49,9,238,641,320,198,838,11,425,0,457,1295,5408
MAHARASHTRA,JALNA,2010,51,43,3,0,11,2,140,279,219,103,582,40,315,0,157,580,2960
MAHARASHTRA,KOLHAPUR,2010,52,30,1,0,27,9,334,366,218,267,462,18,96,0,383,991,3727
MAHARASHTRA,LATUR,2010,65,41,0,0,28,0,187,257,242,87,703,3,229,0,232,960,3513
MAHARASHTRA,MUMBAI COMMR.,2010,228,170,7,0,194,48,4167,9028,391,2211,4487,21,312,0,690,7093,33932
MAHARASHTRA,MUMBAI RLY.,2010,6,7,2,0,2,1,1,2036,8,42,46,0,0,0,6,69,2322
MAHARASHTRA,NAGPUR COMMR.,2010,88,69,5,0,58,23,852,880,183,264,842,8,175,0,332,2780,7728
MAHARASHTRA,NAGPUR RLY.,2010,10,3,0,0,1,1,19,923,10,3,25,0,0,0,1,61,1135
MAHARASHTRA,NAGPUR RURAL,2010,86,29,3,0,39,4,187,547,94,41,596,8,56,0,464,1275,3922
MAHARASHTRA,NANDED,2010,82,67,3,0,36,9,168,348,309,178,1181,68,315,0,276,1520,5312
MAHARASHTRA,NANDURBAR,2010,43,14,3,0,20,2,57,104,123,41,283,2,88,0,146,438,1542
MAHARASHTRA,NASIK COMMR.,2010,37,32,1,0,30,8,963,919,146,187,268,2,124,0,217,693,4484
MAHARASHTRA,NASIK RURAL,2010,91,49,3,0,53,9,240,457,368,126,729,6,344,0,677,1321,5011
MAHARASHTRA,NAVI MUMBAI,2010,57,27,3,0,27,12,1004,1036,135,452,462,3,89,0,432,1108,5873
MAHARASHTRA,OSMANABAD,2010,44,31,1,0,28,6,92,256,167,176,535,2,161,0,263,683,2831
MAHARASHTRA,PARBHANI,2010,41,49,4,0,20,15,139,277,183,84,1068,5,209,0,138,287,3043
MAHARASHTRA,PUNE COMMR.,2010,129,94,6,0,91,35,2948,1726,393,663,1169,4,214,0,620,3358,13602
MAHARASHTRA,PUNE RLY.,2010,0,1,0,0,0,1,2,373,2,3,6,0,0,0,0,30,439
MAHARASHTRA,PUNE RURAL,2010,141,81,15,0,72,15,790,825,437,255,836,15,200,0,1096,1751,7741
MAHARASHTRA,RAIGAD,2010,44,22,5,0,15,4,78,206,86,113,222,0,49,0,351,556,2006
MAHARASHTRA,RATNAGIRI,2010,23,10,1,0,28,2,35,192,123,74,171,0,33,0,169,475,1604
MAHARASHTRA,SANGLI,2010,61,33,5,0,49,16,180,304,155,196,449,18,84,0,320,628,2922
MAHARASHTRA,SATARA,2010,43,59,2,0,27,13,330,539,247,177,472,0,170,0,509,983,4349
MAHARASHTRA,SINDHUDURG,2010,14,7,1,0,9,1,25,113,39,47,118,0,11,0,80,193,815
MAHARASHTRA,SOLAPUR COMMR.,2010,20,16,4,0,12,4,194,183,65,78,155,2,78,0,106,446,1623
MAHARASHTRA,SOLAPUR RURAL,2010,75,40,6,0,63,3,245,413,330,164,741,5,205,0,515,1219,4751
MAHARASHTRA,THANE COMMR.,2010,107,72,3,0,93,32,1493,1680,285,794,1322,9,365,0,343,1607,9943
MAHARASHTRA,THANE RURAL,2010,135,46,12,0,47,24,560,682,373,299,817,6,120,0,683,1126,6213
MAHARASHTRA,WARDHA,2010,41,29,5,0,44,4,119,662,115,43,744,2,93,0,205,1197,3882
MAHARASHTRA,WASHIM,2010,40,21,2,0,12,3,102,275,100,33,385,5,102,0,120,589,2070
MAHARASHTRA,YAVATMAL,2010,68,43,5,0,33,3,181,717,139,50,915,7,165,0,273,1545,4777
MAHARASHTRA,TOTAL,2010,2744,1926,152,0,1599,384,18676,33889,8412,8684,29696,393,7434,0,13508,49739,208168
MANIPUR,BISHNUPUR,2010,14,28,0,0,6,8,8,20,6,9,39,0,4,0,0,126,320
MANIPUR,CHANDEL,2010,3,5,0,0,0,1,1,0,1,0,4,0,0,0,0,18,59
MANIPUR,CHURACHANDPUR,2010,12,3,0,0,1,4,6,6,5,2,3,0,0,0,0,35,90
MANIPUR,CID,2010,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
MANIPUR,IMPHAL EAST,2010,19,51,0,0,6,20,36,28,8,6,46,0,3,0,0,137,476
MANIPUR,IMPHAL WEST,2010,18,114,0,0,10,26,178,54,25,30,71,0,3,0,1,389,1067
MANIPUR,SENAPATI,2010,5,8,0,0,1,20,5,23,6,2,2,0,0,0,0,57,177
MANIPUR,TAMENGLONG,2010,0,1,0,0,0,1,0,6,3,0,2,0,0,0,0,19,47
MANIPUR,THOUBAL,2010,18,43,1,0,9,12,20,23,10,8,57,0,8,0,0,132,414
MANIPUR,UKHRUL,2010,3,5,0,0,1,0,0,3,1,0,3,0,0,0,0,19,63
MANIPUR,TOTAL,2010,92,258,1,0,34,92,254,163,65,59,227,0,18,0,1,932,2715
MEGHALAYA,GARO HILLS EAST,2010,11,8,0,0,5,2,9,24,0,1,4,0,0,0,0,38,151
MEGHALAYA,GARO HILLS SOUTH,2010,8,3,0,0,4,2,0,8,0,1,3,0,1,0,0,17,59
MEGHALAYA,GARO HILLS WEST,2010,20,11,2,0,15,4,53,133,6,25,34,0,5,0,6,158,556
MEGHALAYA,JAINTIA HILLS,2010,48,5,0,0,33,5,14,57,0,17,46,0,0,0,19,96,383
MEGHALAYA,KHASI HILLS EAST,2010,24,17,2,0,41,14,57,215,0,41,28,0,17,0,28,184,849
MEGHALAYA,KHASI HILLS WEST,2010,11,13,4,0,28,2,10,31,0,4,13,0,0,0,0,74,243
MEGHALAYA,RI-BHOI,2010,12,3,0,0,23,5,9,44,1,9,26,0,1,0,0,99,264
MEGHALAYA,TOTAL,2010,134,60,8,0,149,34,152,512,7,98,154,0,24,0,53,666,2505
MIZORAM,AIZAWL,2010,23,10,4,0,34,3,56,397,0,47,46,0,2,0,26,163,1110
MIZORAM,CHAMPHAI,2010,5,4,1,0,20,0,2,87,0,3,10,0,0,0,0,26,210
MIZORAM,KOLASIB,2010,5,2,0,0,8,2,7,58,0,4,13,0,0,0,5,35,182
MIZORAM,LAWNGTLAI,2010,7,1,0,0,6,1,0,45,0,13,3,0,0,0,12,36,156
MIZORAM,LUNGLEI,2010,3,4,2,0,9,0,1,105,0,4,11,0,0,0,0,26,244
MIZORAM,MAMIT,2010,3,4,0,0,6,1,0,17,0,2,17,0,0,0,1,19,107
MIZORAM,SAIHA,2010,2,1,0,0,3,2,1,25,0,4,11,0,0,0,0,23,88
MIZORAM,SERCHHIP,2010,0,1,0,0,6,0,2,20,0,2,5,0,1,0,0,27,77
MIZORAM,TOTAL,2010,48,27,7,0,92,9,69,754,0,79,116,0,3,0,44,355,2174
NAGALAND,DIMAPUR,2010,20,6,3,0,4,36,15,197,1,14,11,0,1,0,17,113,511
NAGALAND,KIPHIRE,2010,2,2,0,0,0,0,0,5,0,1,0,0,0,0,0,11,26
NAGALAND,KOHIMA,2010,7,6,6,0,3,6,54,24,0,11,4,0,0,0,2,44,189
NAGALAND,LONGLENG,2010,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9,12
NAGALAND,MOKOKCHUNG,2010,2,4,1,0,2,1,3,16,0,5,7,0,0,0,2,25,82
NAGALAND,MON,2010,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,13
NAGALAND,PEREN,2010,1,1,0,0,0,0,0,9,0,1,4,0,0,0,0,1,20
NAGALAND,PHEK,2010,4,1,1,0,1,1,2,8,0,1,6,0,0,0,0,9,45
NAGALAND,TUENSANG,2010,1,2,1,0,1,0,0,12,0,2,0,0,0,0,1,12,36
NAGALAND,WOKHA,2010,4,6,0,0,2,0,0,18,1,2,2,0,0,0,0,4,47
NAGALAND,ZUNHEBOTO,2010,4,5,1,0,3,0,6,17,0,2,2,0,0,0,0,14,78
NAGALAND,TOTAL,2010,45,35,13,0,16,44,80,317,2,39,36,0,1,0,22,242,1059
ODISHA,ANGUL,2010,61,59,0,0,39,0,70,237,104,65,28,13,68,0,145,1460,2901
ODISHA,BALASORE,2010,53,40,0,0,48,7,98,223,40,96,1363,40,211,0,5,526,3330
ODISHA,BARAGARH,2010,36,89,2,0,36,4,73,117,123,21,57,9,171,0,185,426,1627
ODISHA,BERHAMPUR,2010,20,83,0,0,11,7,84,94,45,40,244,4,12,0,102,185,1251
ODISHA,BHADRAK,2010,32,37,0,0,33,2,34,100,33,38,29,18,151,0,83,1154,2005
ODISHA,BOLANGIR,2010,34,119,0,0,48,3,57,95,95,42,12,4,112,0,78,903,2021
ODISHA,BOUDH,2010,11,14,0,0,7,0,3,16,19,3,60,2,21,0,16,107,360
ODISHA,CUTTACK,2010,30,14,0,0,26,1,44,136,30,27,233,22,107,0,106,1336,2340
ODISHA,DCP BBSR,2010,44,56,2,0,43,12,698,448,56,90,712,18,41,0,176,1251,4096
ODISHA,DCP CTC,2010,19,12,6,0,17,4,276,241,26,44,26,4,84,0,98,1119,2226
ODISHA,DEOGARH,2010,18,12,0,0,11,0,5,18,7,12,182,0,17,0,34,121,533
ODISHA,DHENKANAL,2010,39,67,0,0,19,2,25,202,117,35,28,7,25,0,120,611,1786
ODISHA,GAJAPATI,2010,12,12,0,0,6,0,5,18,52,13,28,0,16,0,18,117,388
ODISHA,GANJAM,2010,87,198,0,0,48,5,45,106,96,38,197,25,0,0,65,355,1882
ODISHA,JAGATSINGHPUR,2010,31,12,0,0,24,2,67,125,26,37,115,15,76,0,225,663,1617
ODISHA,JAJPUR,2010,45,32,0,0,30,6,102,185,42,39,934,30,80,0,237,91,2166
ODISHA,JHARSUGUDA,2010,22,32,0,0,10,1,99,173,54,13,251,4,27,0,116,253,1325
ODISHA,KALAHANDI,2010,33,21,0,0,60,0,21,61,67,76,351,16,91,0,62,414,1564
ODISHA,KANDHAMAL,2010,29,13,0,0,27,4,9,44,13,34,201,3,26,0,1,150,742
ODISHA,KENDRAPARA,2010,50,38,3,0,38,3,45,90,29,20,53,39,22,0,77,662,1392
ODISHA,KEONJHAR,2010,85,62,13,0,45,5,87,246,72,31,158,18,85,0,331,731,2366
ODISHA,KHURDA,2010,16,18,0,0,41,8,54,83,19,23,0,8,109,0,63,893,1521
ODISHA,KORAPUT,2010,26,44,4,0,41,4,12,58,83,15,15,0,42,0,125,562,1302
ODISHA,MALKANGIR,2010,36,35,0,0,14,2,3,27,59,4,4,0,13,0,22,48,358
ODISHA,MAYURBHANJ,2010,88,62,0,0,76,1,56,196,26,36,92,27,146,0,90,859,2223
ODISHA,NAYAGARH,2010,39,8,0,0,20,4,42,175,46,26,388,16,14,0,69,252,1243
ODISHA,NOWRANGPUR,2010,28,12,0,0,48,0,9,59,42,16,174,2,39,0,25,311,975
ODISHA,NUAPADA,2010,12,9,0,0,13,1,32,32,23,14,30,0,9,0,33,385,711
ODISHA,PURI,2010,52,85,0,0,22,7,108,194,94,61,53,26,86,0,116,1429,2738
ODISHA,RAYAGADA,2010,33,15,0,0,28,3,13,63,39,18,43,7,27,0,48,295,829
ODISHA,ROURKELA,2010,72,37,0,0,26,0,108,135,46,27,218,3,64,0,199,407,1616
ODISHA,SAMBALPUR,2010,45,40,0,0,27,3,93,230,84,31,275,2,52,0,192,857,2271
ODISHA,SONEPUR,2010,8,21,0,0,17,0,15,37,32,12,176,3,12,5,2,133,578
ODISHA,SRP(CUTTACK),2010,3,1,0,0,0,0,54,344,1,3,36,0,0,0,1,59,530
ODISHA,SRP(ROURKELA),2010,5,3,0,0,2,0,51,227,1,0,0,1,1,0,1,134,468
ODISHA,SUNDARGARH,2010,54,24,1,0,24,3,30,110,38,8,415,2,10,0,184,107,1178
ODISHA,TOTAL,2010,1308,1436,31,0,1025,104,2627,4945,1779,1108,7181,388,2067,5,3450,19366,56459
PUNJAB,AMRITSAR RURAL,2010,43,37,5,0,16,4,21,65,0,142,208,2,53,0,129,309,1194
PUNJAB,BARNALA,2010,19,35,4,0,12,7,33,53,0,46,96,1,15,0,78,276,739
PUNJAB,BATALA,2010,20,23,2,0,26,3,53,76,0,70,158,4,31,0,81,234,909
PUNJAB,BHATINDA,2010,58,65,3,0,29,10,197,147,0,195,242,3,31,0,3,592,1872
PUNJAB,CP AMRITSAR,2010,53,71,7,0,24,8,104,153,0,275,152,10,87,0,70,615,1833
PUNJAB,CP JALANDHAR,2010,29,51,8,0,22,17,243,252,0,271,205,5,82,0,101,538,2126
PUNJAB,CP LUDHIANA,2010,90,92,14,0,55,44,484,404,0,417,248,9,119,0,263,1212,3922
PUNJAB,FARIDKOT,2010,21,26,1,0,10,2,55,57,0,62,210,3,32,0,0,271,847
PUNJAB,FATEHGARH SAHIB,2010,16,7,2,0,11,5,51,65,0,102,174,1,19,0,154,249,939
PUNJAB,FEROZPUR,2010,59,54,3,0,39,7,85,129,0,213,366,10,52,0,141,482,1842
PUNJAB,G.R.P,2010,9,2,3,0,0,2,9,38,0,3,7,1,0,0,0,314,390
PUNJAB,GURDASPUR,2010,22,30,13,0,30,13,36,62,0,67,130,11,42,0,140,488,1217
PUNJAB,HOSHIARPUR,2010,51,53,2,0,26,2,51,139,0,157,309,5,74,0,210,358,1688
PUNJAB,JALANDHAR RURAL,2010,46,73,6,0,39,7,74,170,0,121,323,4,62,0,163,422,1809
PUNJAB,KAPURTHALA,2010,27,54,3,0,12,3,49,101,0,114,244,2,31,0,100,264,1159
PUNJAB,KHANNA,2010,21,14,3,0,7,5,50,68,0,134,139,4,43,0,136,311,1035
PUNJAB,LUDHIANA RURAL,2010,20,26,6,0,11,5,52,47,0,115,76,0,36,0,102,275,836
PUNJAB,MANSA,2010,35,40,1,0,22,4,22,42,0,92,129,7,23,0,0,284,794
PUNJAB,MOGA,2010,34,47,5,0,18,9,95,117,0,105,235,3,22,0,73,277,1227
PUNJAB,MUKTSAR,2010,27,26,3,0,12,5,60,97,0,59,163,3,23,0,77,216,894
PUNJAB,PATIALA,2010,52,42,6,0,26,6,205,191,0,252,320,9,139,0,358,1115,3001
PUNJAB,ROPAR,2010,27,17,2,0,14,4,48,104,0,88,110,2,20,0,153,394,1099
PUNJAB,SANGRUR,2010,45,47,8,0,31,12,130,122,0,130,201,8,51,0,185,752,1953
PUNJAB,SAS NGR,2010,19,22,3,0,17,12,195,151,0,144,142,3,42,0,464,312,1747
PUNJAB,SBS NAGAR,2010,22,17,4,0,17,8,42,59,0,54,139,6,18,0,83,132,718
PUNJAB,TARN TARAN,2010,42,23,3,0,20,9,23,70,0,99,147,5,16,0,86,204,858
PUNJAB,TOTAL,2010,907,994,120,0,546,213,2467,2979,0,3527,4873,121,1163,0,3350,10896,36648
RAJASTHAN,AJMER,2010,46,43,15,0,47,19,420,236,27,874,123,12,615,0,527,2737,6112
RAJASTHAN,ALWAR,2010,62,51,6,0,105,26,1540,588,14,912,2598,42,588,0,458,2292,9886
RAJASTHAN,BANSWARA,2010,34,15,0,0,61,4,57,63,58,95,593,8,151,0,127,788,2241
RAJASTHAN,BARAN,2010,31,51,8,0,48,0,86,131,5,225,335,9,267,0,118,1424,3048
RAJASTHAN,BARMER,2010,26,27,1,0,34,0,118,191,2,266,435,18,194,0,184,1432,3148
RAJASTHAN,BHARATPUR,2010,83,86,1,0,83,51,946,503,2,626,232,33,437,0,259,4770,8425
RAJASTHAN,BHILWARA,2010,32,29,2,0,48,13,462,319,54,548,69,3,593,0,330,2265,5268
RAJASTHAN,BIKANER,2010,39,65,7,0,41,9,155,189,0,426,389,18,354,0,237,1509,3683
RAJASTHAN,BUNDI,2010,23,50,6,0,31,13,137,103,10,197,764,3,285,0,157,1193,3286
RAJASTHAN,CHITTORGARH,2010,29,43,2,0,42,15,242,273,42,320,980,6,516,0,235,1531,4755
RAJASTHAN,CHURU,2010,39,35,0,0,49,22,59,164,0,427,473,22,301,0,166,1254,3153
RAJASTHAN,DAUSA,2010,41,31,3,0,24,28,552,342,28,268,134,18,162,0,268,3024,5136
RAJASTHAN,DHOLPUR,2010,51,69,0,0,22,24,285,305,4,157,1637,28,186,0,107,1254,4311
RAJASTHAN,DUNGARPUR,2010,18,16,0,0,26,2,34,54,75,58,134,5,100,0,127,1017,1875
RAJASTHAN,G.R.P. AJMER,2010,6,3,0,0,0,1,23,363,2,3,0,3,0,0,1,203,617
RAJASTHAN,G.R.P. JODHPUR,2010,2,1,0,0,2,0,13,78,3,0,1,0,0,0,0,44,149
RAJASTHAN,GANGANAGAR,2010,60,59,2,0,72,8,149,212,1,842,734,18,659,0,193,1860,5241
RAJASTHAN,HANUMANGARH,2010,53,66,1,0,56,6,79,109,0,621,312,15,427,0,128,1649,3763
RAJASTHAN,JAIPUR EAST,2010,25,19,6,0,28,13,1942,521,86,873,21,10,231,0,195,2082,6673
RAJASTHAN,JAIPUR NORTH,2010,22,25,0,0,25,0,521,293,23,793,317,13,234,0,129,1235,3921
RAJASTHAN,JAIPUR RURAL,2010,61,34,4,0,27,19,522,448,50,805,496,13,253,0,604,4290,8107
RAJASTHAN,JAIPUR SOUTH,2010,18,24,1,0,18,14,1099,449,29,1480,259,7,255,0,175,1589,6123
RAJASTHAN,JAISALMER,2010,7,2,0,0,3,4,43,92,15,77,162,5,29,0,59,503,1124
RAJASTHAN,JALORE,2010,21,10,0,0,13,9,85,100,13,136,14,14,122,0,127,1679,2506
RAJASTHAN,JHALAWAR,2010,44,67,5,0,62,14,223,219,28,158,942,6,303,0,112,1376,3981
RAJASTHAN,JHUNJHUNU,2010,49,38,2,0,49,13,111,209,19,437,891,15,251,0,193,1154,3661
RAJASTHAN,JODHPUR CITY,2010,27,54,3,0,27,10,566,161,1,519,472,13,247,0,133,1149,3608
RAJASTHAN,JODHPUR RURAL,2010,33,23,0,0,17,10,113,153,4,208,954,11,132,0,279,824,2987
RAJASTHAN,KARAULI,2010,35,49,2,0,42,19,390,315,8,237,2,12,157,0,102,2910,4461
RAJASTHAN,KOTA CITY,2010,35,114,4,0,33,6,561,244,2,493,146,2,369,0,117,1633,4078
RAJASTHAN,KOTA RURAL,2010,18,26,1,0,36,6,78,86,2,172,185,2,199,0,133,1078,2200
RAJASTHAN,NAGAUR,2010,54,31,1,0,60,12,227,226,0,451,53,22,348,0,279,2108,4211
RAJASTHAN,PALI,2010,41,34,3,0,53,4,155,208,3,393,45,9,442,0,323,3086,5161
RAJASTHAN,PRATAPGARH,2010,35,27,0,0,56,11,39,48,47,88,533,7,173,0,67,627,1969
RAJASTHAN,RAJSAMAND,2010,14,13,2,0,14,6,91,87,19,216,578,4,233,0,158,766,2380
RAJASTHAN,SAWAI MADHOPUR,2010,23,27,3,0,16,21,305,151,7,209,0,0,179,0,107,2257,3510
RAJASTHAN,SIKAR,2010,58,35,0,0,52,28,193,285,29,660,250,12,313,0,329,2462,5029
RAJASTHAN,SIROHI,2010,28,37,7,0,20,7,45,91,22,180,403,6,175,0,160,539,1910
RAJASTHAN,TONK,2010,21,21,1,0,18,6,147,108,37,299,737,4,338,0,164,1114,3158
RAJASTHAN,UDAIPUR,2010,77,107,5,0,111,35,432,362,215,835,1844,14,327,0,411,2514,8102
RAJASTHAN,TOTAL,2010,1421,1557,104,0,1571,508,13245,9079,986,16584,19247,462,11145,0,7978,67221,162957
SIKKIM,EAST,2010,6,3,1,0,5,0,7,26,1,11,24,0,0,0,21,67,228
SIKKIM,NORTH,2010,2,0,0,0,0,0,0,3,1,1,5,0,0,0,6,29,48
SIKKIM,SOUTH,2010,7,3,1,0,9,0,1,13,1,5,36,0,2,0,10,33,158
SIKKIM,WEST,2010,2,0,0,0,4,0,0,3,1,3,8,1,1,0,10,71,118
SIKKIM,TOTAL,2010,17,6,2,0,18,0,8,45,4,20,73,1,3,0,47,200,552
TAMIL NADU,ARIYALUR,2010,27,38,0,0,20,2,31,45,19,6,213,1,10,0,109,1308,1977
TAMIL NADU,CHENNAI,2010,103,158,2,0,47,17,234,1306,60,524,773,16,125,0,604,6247,10869
TAMIL NADU,CHENNAI RLY.,2010,0,7,0,0,0,0,4,228,14,10,45,2,0,0,7,267,647
TAMIL NADU,CHENNAISUBURBAN,2010,86,137,1,0,29,14,139,611,85,236,797,18,57,0,820,4975,8670
TAMIL NADU,COIMBATORE RURAL,2010,41,50,0,0,13,9,171,254,83,51,440,1,40,0,643,2627,4806
TAMIL NADU,COIMBATORE URBAN,2010,22,27,0,0,15,12,497,587,23,148,357,1,45,0,324,1861,4180
